y,z
-4.086049667499999649e-01,2.129986789500000199e-01
-4.086049667499999649e-01,2.285158093499999876e-01
-4.086049667499999649e-01,2.433484857500000098e-01
-4.086049667499999649e-01,2.575268991000000396e-01
-4.086049667499999649e-01,2.710799086999999830e-01
-4.086049667499999649e-01,2.840351007999999955e-01
-4.086049667499999649e-01,2.964188448500000295e-01
-4.086049667499999649e-01,3.082563472500000068e-01
-4.086049667499999649e-01,3.195717024499999948e-01
-4.086049667499999649e-01,3.303879421500000024e-01
-4.086049667499999649e-01,3.407270821500000269e-01
-4.086049667499999649e-01,3.506101670499999767e-01
-4.086049667499999649e-01,3.600573133000000148e-01
-4.086049667499999649e-01,3.690877499499999881e-01
-4.086049667499999649e-01,3.777198578499999515e-01
-4.086049667499999649e-01,3.859712071499999952e-01
-4.086049667499999649e-01,3.938585929500000304e-01
-4.086049667499999649e-01,4.013980695000000098e-01
-4.086049667499999649e-01,4.086049830000000327e-01
-4.086049667499999649e-01,4.154940026000000231e-01
-4.086049667499999649e-01,4.220791504499999958e-01
-4.086049667499999649e-01,4.283738302500000317e-01
-4.086049667499999649e-01,4.343908544000000260e-01
-4.086049667499999649e-01,4.401424701499999648e-01
-4.086049667499999649e-01,4.456403845999999946e-01
-4.086049667499999649e-01,4.508957883999999972e-01
-4.086049667499999649e-01,4.559193785499999763e-01
-4.086049667499999649e-01,4.607213802499999789e-01
-4.086049667499999649e-01,4.653115677000000394e-01
-4.086049667499999649e-01,4.696992839999999947e-01
-4.086049667499999649e-01,4.738934599999999886e-01
-4.086049667499999649e-01,4.779026326499999922e-01
-4.086049667499999649e-01,4.817349624000000219e-01
-4.086049667499999649e-01,4.853982497000000063e-01
-4.086049667499999649e-01,4.888999509499999951e-01
-4.086049667499999649e-01,4.922471936500000256e-01
-4.086049667499999649e-01,4.954467908999999892e-01
-4.086049667499999649e-01,4.985052553000000053e-01
-4.013980525499999952e-01,1.245620574999999931e-02
-4.013980525499999952e-01,3.681917931999999921e-02
-4.013980525499999952e-01,6.010751249500000115e-02
-4.013980525499999952e-01,8.236860719999999914e-02
-4.013980525499999952e-01,1.036477744750000096e-01
-4.013980525499999952e-01,1.239883267500000025e-01
-4.013980525499999952e-01,1.434316659500000091e-01
-4.013980525499999952e-01,1.620173676999999979e-01
-4.013980525499999952e-01,1.797832620499999756e-01
-4.013980525499999952e-01,1.967655104000000099e-01
-4.013980525499999952e-01,2.129986789500000199e-01
-4.013980525499999952e-01,2.285158093499999876e-01
-4.013980525499999952e-01,2.433484857500000098e-01
-4.013980525499999952e-01,2.575268991000000396e-01
-4.013980525499999952e-01,2.710799086999999830e-01
-4.013980525499999952e-01,2.840351007999999955e-01
-4.013980525499999952e-01,2.964188448500000295e-01
-4.013980525499999952e-01,3.082563472500000068e-01
-4.013980525499999952e-01,3.195717024499999948e-01
-4.013980525499999952e-01,3.303879421500000024e-01
-4.013980525499999952e-01,3.407270821500000269e-01
-4.013980525499999952e-01,3.506101670499999767e-01
-4.013980525499999952e-01,3.600573133000000148e-01
-4.013980525499999952e-01,3.690877499499999881e-01
-4.013980525499999952e-01,3.777198578499999515e-01
-4.013980525499999952e-01,3.859712071499999952e-01
-4.013980525499999952e-01,3.938585929500000304e-01
-4.013980525499999952e-01,4.013980695000000098e-01
-4.013980525499999952e-01,4.086049830000000327e-01
-4.013980525499999952e-01,4.154940026000000231e-01
-4.013980525499999952e-01,4.220791504499999958e-01
-4.013980525499999952e-01,4.283738302500000317e-01
-4.013980525499999952e-01,4.343908544000000260e-01
-4.013980525499999952e-01,4.401424701499999648e-01
-4.013980525499999952e-01,4.456403845999999946e-01
-4.013980525499999952e-01,4.508957883999999972e-01
-4.013980525499999952e-01,4.559193785499999763e-01
-4.013980525499999952e-01,4.607213802499999789e-01
-4.013980525499999952e-01,4.653115677000000394e-01
-4.013980525499999952e-01,4.696992839999999947e-01
-4.013980525499999952e-01,4.738934599999999886e-01
-4.013980525499999952e-01,4.779026326499999922e-01
-4.013980525499999952e-01,4.817349624000000219e-01
-4.013980525499999952e-01,4.853982497000000063e-01
-4.013980525499999952e-01,4.888999509499999951e-01
-4.013980525499999952e-01,4.922471936500000256e-01
-4.013980525499999952e-01,4.954467908999999892e-01
-4.013980525499999952e-01,4.985052553000000053e-01
-3.938585752500000092e-01,1.245620574999999931e-02
-3.938585752500000092e-01,3.681917931999999921e-02
-3.938585752500000092e-01,6.010751249500000115e-02
-3.938585752500000092e-01,8.236860719999999914e-02
-3.938585752500000092e-01,1.036477744750000096e-01
-3.938585752500000092e-01,1.239883267500000025e-01
-3.938585752500000092e-01,1.434316659500000091e-01
-3.938585752500000092e-01,1.620173676999999979e-01
-3.938585752500000092e-01,1.797832620499999756e-01
-3.938585752500000092e-01,1.967655104000000099e-01
-3.938585752500000092e-01,2.129986789500000199e-01
-3.938585752500000092e-01,2.285158093499999876e-01
-3.938585752500000092e-01,2.433484857500000098e-01
-3.938585752500000092e-01,2.575268991000000396e-01
-3.938585752500000092e-01,2.710799086999999830e-01
-3.938585752500000092e-01,2.840351007999999955e-01
-3.938585752500000092e-01,2.964188448500000295e-01
-3.938585752500000092e-01,3.082563472500000068e-01
-3.938585752500000092e-01,3.195717024499999948e-01
-3.938585752500000092e-01,3.303879421500000024e-01
-3.938585752500000092e-01,3.407270821500000269e-01
-3.938585752500000092e-01,3.506101670499999767e-01
-3.938585752500000092e-01,3.600573133000000148e-01
-3.938585752500000092e-01,3.690877499499999881e-01
-3.938585752500000092e-01,3.777198578499999515e-01
-3.938585752500000092e-01,3.859712071499999952e-01
-3.938585752500000092e-01,3.938585929500000304e-01
-3.938585752500000092e-01,4.013980695000000098e-01
-3.938585752500000092e-01,4.086049830000000327e-01
-3.938585752500000092e-01,4.154940026000000231e-01
-3.938585752500000092e-01,4.220791504499999958e-01
-3.938585752500000092e-01,4.283738302500000317e-01
-3.938585752500000092e-01,4.343908544000000260e-01
-3.938585752500000092e-01,4.401424701499999648e-01
-3.938585752500000092e-01,4.456403845999999946e-01
-3.938585752500000092e-01,4.508957883999999972e-01
-3.938585752500000092e-01,4.559193785499999763e-01
-3.938585752500000092e-01,4.607213802499999789e-01
-3.938585752500000092e-01,4.653115677000000394e-01
-3.938585752500000092e-01,4.696992839999999947e-01
-3.938585752500000092e-01,4.738934599999999886e-01
-3.938585752500000092e-01,4.779026326499999922e-01
-3.938585752500000092e-01,4.817349624000000219e-01
-3.938585752500000092e-01,4.853982497000000063e-01
-3.938585752500000092e-01,4.888999509499999951e-01
-3.938585752500000092e-01,4.922471936500000256e-01
-3.938585752500000092e-01,4.954467908999999892e-01
-3.938585752500000092e-01,4.985052553000000053e-01
-3.859711887499999716e-01,1.245620574999999931e-02
-3.859711887499999716e-01,3.681917931999999921e-02
-3.859711887499999716e-01,6.010751249500000115e-02
-3.859711887499999716e-01,8.236860719999999914e-02
-3.859711887499999716e-01,1.036477744750000096e-01
-3.859711887499999716e-01,1.239883267500000025e-01
-3.859711887499999716e-01,1.434316659500000091e-01
-3.859711887499999716e-01,1.620173676999999979e-01
-3.859711887499999716e-01,1.797832620499999756e-01
-3.859711887499999716e-01,1.967655104000000099e-01
-3.859711887499999716e-01,2.129986789500000199e-01
-3.859711887499999716e-01,2.285158093499999876e-01
-3.859711887499999716e-01,2.433484857500000098e-01
-3.859711887499999716e-01,2.575268991000000396e-01
-3.859711887499999716e-01,2.710799086999999830e-01
-3.859711887499999716e-01,2.840351007999999955e-01
-3.859711887499999716e-01,2.964188448500000295e-01
-3.859711887499999716e-01,3.082563472500000068e-01
-3.859711887499999716e-01,3.195717024499999948e-01
-3.859711887499999716e-01,3.303879421500000024e-01
-3.859711887499999716e-01,3.407270821500000269e-01
-3.859711887499999716e-01,3.506101670499999767e-01
-3.859711887499999716e-01,3.600573133000000148e-01
-3.859711887499999716e-01,3.690877499499999881e-01
-3.859711887499999716e-01,3.777198578499999515e-01
-3.859711887499999716e-01,3.859712071499999952e-01
-3.859711887499999716e-01,3.938585929500000304e-01
-3.859711887499999716e-01,4.013980695000000098e-01
-3.859711887499999716e-01,4.086049830000000327e-01
-3.859711887499999716e-01,4.154940026000000231e-01
-3.859711887499999716e-01,4.220791504499999958e-01
-3.859711887499999716e-01,4.283738302500000317e-01
-3.859711887499999716e-01,4.343908544000000260e-01
-3.859711887499999716e-01,4.401424701499999648e-01
-3.859711887499999716e-01,4.456403845999999946e-01
-3.859711887499999716e-01,4.508957883999999972e-01
-3.859711887499999716e-01,4.559193785499999763e-01
-3.859711887499999716e-01,4.607213802499999789e-01
-3.859711887499999716e-01,4.653115677000000394e-01
-3.859711887499999716e-01,4.696992839999999947e-01
-3.859711887499999716e-01,4.738934599999999886e-01
-3.859711887499999716e-01,4.779026326499999922e-01
-3.859711887499999716e-01,4.817349624000000219e-01
-3.859711887499999716e-01,4.853982497000000063e-01
-3.859711887499999716e-01,4.888999509499999951e-01
-3.859711887499999716e-01,4.922471936500000256e-01
-3.859711887499999716e-01,4.954467908999999892e-01
-3.859711887499999716e-01,4.985052553000000053e-01
-3.777198388499999337e-01,1.245620574999999931e-02
-3.777198388499999337e-01,3.681917931999999921e-02
-3.777198388499999337e-01,6.010751249500000115e-02
-3.777198388499999337e-01,8.236860719999999914e-02
-3.777198388499999337e-01,1.036477744750000096e-01
-3.777198388499999337e-01,1.239883267500000025e-01
-3.777198388499999337e-01,1.434316659500000091e-01
-3.777198388499999337e-01,1.620173676999999979e-01
-3.777198388499999337e-01,1.797832620499999756e-01
-3.777198388499999337e-01,1.967655104000000099e-01
-3.777198388499999337e-01,2.129986789500000199e-01
-3.777198388499999337e-01,2.285158093499999876e-01
-3.777198388499999337e-01,2.433484857500000098e-01
-3.777198388499999337e-01,2.575268991000000396e-01
-3.777198388499999337e-01,2.710799086999999830e-01
-3.777198388499999337e-01,2.840351007999999955e-01
-3.777198388499999337e-01,2.964188448500000295e-01
-3.777198388499999337e-01,3.082563472500000068e-01
-3.777198388499999337e-01,3.195717024499999948e-01
-3.777198388499999337e-01,3.303879421500000024e-01
-3.777198388499999337e-01,3.407270821500000269e-01
-3.777198388499999337e-01,3.506101670499999767e-01
-3.777198388499999337e-01,3.600573133000000148e-01
-3.777198388499999337e-01,3.690877499499999881e-01
-3.777198388499999337e-01,3.777198578499999515e-01
-3.777198388499999337e-01,3.859712071499999952e-01
-3.777198388499999337e-01,3.938585929500000304e-01
-3.777198388499999337e-01,4.013980695000000098e-01
-3.777198388499999337e-01,4.086049830000000327e-01
-3.777198388499999337e-01,4.154940026000000231e-01
-3.777198388499999337e-01,4.220791504499999958e-01
-3.777198388499999337e-01,4.283738302500000317e-01
-3.777198388499999337e-01,4.343908544000000260e-01
-3.777198388499999337e-01,4.401424701499999648e-01
-3.777198388499999337e-01,4.456403845999999946e-01
-3.777198388499999337e-01,4.508957883999999972e-01
-3.777198388499999337e-01,4.559193785499999763e-01
-3.777198388499999337e-01,4.607213802499999789e-01
-3.777198388499999337e-01,4.653115677000000394e-01
-3.777198388499999337e-01,4.696992839999999947e-01
-3.777198388499999337e-01,4.738934599999999886e-01
-3.777198388499999337e-01,4.779026326499999922e-01
-3.777198388499999337e-01,4.817349624000000219e-01
-3.777198388499999337e-01,4.853982497000000063e-01
-3.777198388499999337e-01,4.888999509499999951e-01
-3.777198388499999337e-01,4.922471936500000256e-01
-3.777198388499999337e-01,4.954467908999999892e-01
-3.777198388499999337e-01,4.985052553000000053e-01
-3.690877303500000317e-01,1.245620574999999931e-02
-3.690877303500000317e-01,3.681917931999999921e-02
-3.690877303500000317e-01,6.010751249500000115e-02
-3.690877303500000317e-01,8.236860719999999914e-02
-3.690877303500000317e-01,1.036477744750000096e-01
-3.690877303500000317e-01,1.239883267500000025e-01
-3.690877303500000317e-01,1.434316659500000091e-01
-3.690877303500000317e-01,1.620173676999999979e-01
-3.690877303500000317e-01,1.797832620499999756e-01
-3.690877303500000317e-01,1.967655104000000099e-01
-3.690877303500000317e-01,2.129986789500000199e-01
-3.690877303500000317e-01,2.285158093499999876e-01
-3.690877303500000317e-01,2.433484857500000098e-01
-3.690877303500000317e-01,2.575268991000000396e-01
-3.690877303500000317e-01,2.710799086999999830e-01
-3.690877303500000317e-01,2.840351007999999955e-01
-3.690877303500000317e-01,2.964188448500000295e-01
-3.690877303500000317e-01,3.082563472500000068e-01
-3.690877303500000317e-01,3.195717024499999948e-01
-3.690877303500000317e-01,3.303879421500000024e-01
-3.690877303500000317e-01,3.407270821500000269e-01
-3.690877303500000317e-01,3.506101670499999767e-01
-3.690877303500000317e-01,3.600573133000000148e-01
-3.690877303500000317e-01,3.690877499499999881e-01
-3.690877303500000317e-01,3.777198578499999515e-01
-3.690877303500000317e-01,3.859712071499999952e-01
-3.690877303500000317e-01,3.938585929500000304e-01
-3.690877303500000317e-01,4.013980695000000098e-01
-3.690877303500000317e-01,4.086049830000000327e-01
-3.690877303500000317e-01,4.154940026000000231e-01
-3.690877303500000317e-01,4.220791504499999958e-01
-3.690877303500000317e-01,4.283738302500000317e-01
-3.690877303500000317e-01,4.343908544000000260e-01
-3.690877303500000317e-01,4.401424701499999648e-01
-3.690877303500000317e-01,4.456403845999999946e-01
-3.690877303500000317e-01,4.508957883999999972e-01
-3.690877303500000317e-01,4.559193785499999763e-01
-3.690877303500000317e-01,4.607213802499999789e-01
-3.690877303500000317e-01,4.653115677000000394e-01
-3.690877303500000317e-01,4.696992839999999947e-01
-3.690877303500000317e-01,4.738934599999999886e-01
-3.690877303500000317e-01,4.779026326499999922e-01
-3.690877303500000317e-01,4.817349624000000219e-01
-3.690877303500000317e-01,4.853982497000000063e-01
-3.690877303500000317e-01,4.888999509499999951e-01
-3.690877303500000317e-01,4.922471936500000256e-01
-3.690877303500000317e-01,4.954467908999999892e-01
-3.690877303500000317e-01,4.985052553000000053e-01
-3.600572931500000129e-01,1.245620574999999931e-02
-3.600572931500000129e-01,3.681917931999999921e-02
-3.600572931500000129e-01,6.010751249500000115e-02
-3.600572931500000129e-01,8.236860719999999914e-02
-3.600572931500000129e-01,1.036477744750000096e-01
-3.600572931500000129e-01,1.239883267500000025e-01
-3.600572931500000129e-01,1.434316659500000091e-01
-3.600572931500000129e-01,1.620173676999999979e-01
-3.600572931500000129e-01,1.797832620499999756e-01
-3.600572931500000129e-01,1.967655104000000099e-01
-3.600572931500000129e-01,2.129986789500000199e-01
-3.600572931500000129e-01,2.285158093499999876e-01
-3.600572931500000129e-01,2.433484857500000098e-01
-3.600572931500000129e-01,2.575268991000000396e-01
-3.600572931500000129e-01,2.710799086999999830e-01
-3.600572931500000129e-01,2.840351007999999955e-01
-3.600572931500000129e-01,2.964188448500000295e-01
-3.600572931500000129e-01,3.082563472500000068e-01
-3.600572931500000129e-01,3.195717024499999948e-01
-3.600572931500000129e-01,3.303879421500000024e-01
-3.600572931500000129e-01,3.407270821500000269e-01
-3.600572931500000129e-01,3.506101670499999767e-01
-3.600572931500000129e-01,3.600573133000000148e-01
-3.600572931500000129e-01,3.690877499499999881e-01
-3.600572931500000129e-01,3.777198578499999515e-01
-3.600572931500000129e-01,3.859712071499999952e-01
-3.600572931500000129e-01,3.938585929500000304e-01
-3.600572931500000129e-01,4.013980695000000098e-01
-3.600572931500000129e-01,4.086049830000000327e-01
-3.600572931500000129e-01,4.154940026000000231e-01
-3.600572931500000129e-01,4.220791504499999958e-01
-3.600572931500000129e-01,4.283738302500000317e-01
-3.600572931500000129e-01,4.343908544000000260e-01
-3.600572931500000129e-01,4.401424701499999648e-01
-3.600572931500000129e-01,4.456403845999999946e-01
-3.600572931500000129e-01,4.508957883999999972e-01
-3.600572931500000129e-01,4.559193785499999763e-01
-3.600572931500000129e-01,4.607213802499999789e-01
-3.600572931500000129e-01,4.653115677000000394e-01
-3.600572931500000129e-01,4.696992839999999947e-01
-3.600572931500000129e-01,4.738934599999999886e-01
-3.600572931500000129e-01,4.779026326499999922e-01
-3.600572931500000129e-01,4.817349624000000219e-01
-3.600572931500000129e-01,4.853982497000000063e-01
-3.600572931500000129e-01,4.888999509499999951e-01
-3.600572931500000129e-01,4.922471936500000256e-01
-3.600572931500000129e-01,4.954467908999999892e-01
-3.600572931500000129e-01,4.985052553000000053e-01
-3.506101464499999931e-01,1.245620574999999931e-02
-3.506101464499999931e-01,3.681917931999999921e-02
-3.506101464499999931e-01,6.010751249500000115e-02
-3.506101464499999931e-01,8.236860719999999914e-02
-3.506101464499999931e-01,1.036477744750000096e-01
-3.506101464499999931e-01,1.239883267500000025e-01
-3.506101464499999931e-01,1.434316659500000091e-01
-3.506101464499999931e-01,1.620173676999999979e-01
-3.506101464499999931e-01,1.797832620499999756e-01
-3.506101464499999931e-01,1.967655104000000099e-01
-3.506101464499999931e-01,2.129986789500000199e-01
-3.506101464499999931e-01,2.285158093499999876e-01
-3.506101464499999931e-01,2.433484857500000098e-01
-3.506101464499999931e-01,2.575268991000000396e-01
-3.506101464499999931e-01,2.710799086999999830e-01
-3.506101464499999931e-01,2.840351007999999955e-01
-3.506101464499999931e-01,2.964188448500000295e-01
-3.506101464499999931e-01,3.082563472500000068e-01
-3.506101464499999931e-01,3.195717024499999948e-01
-3.506101464499999931e-01,3.303879421500000024e-01
-3.506101464499999931e-01,3.407270821500000269e-01
-3.506101464499999931e-01,3.506101670499999767e-01
-3.506101464499999931e-01,3.600573133000000148e-01
-3.506101464499999931e-01,3.690877499499999881e-01
-3.506101464499999931e-01,3.777198578499999515e-01
-3.506101464499999931e-01,3.859712071499999952e-01
-3.506101464499999931e-01,3.938585929500000304e-01
-3.506101464499999931e-01,4.013980695000000098e-01
-3.506101464499999931e-01,4.086049830000000327e-01
-3.506101464499999931e-01,4.154940026000000231e-01
-3.506101464499999931e-01,4.220791504499999958e-01
-3.506101464499999931e-01,4.283738302500000317e-01
-3.506101464499999931e-01,4.343908544000000260e-01
-3.506101464499999931e-01,4.401424701499999648e-01
-3.506101464499999931e-01,4.456403845999999946e-01
-3.506101464499999931e-01,4.508957883999999972e-01
-3.506101464499999931e-01,4.559193785499999763e-01
-3.506101464499999931e-01,4.607213802499999789e-01
-3.506101464499999931e-01,4.653115677000000394e-01
-3.506101464499999931e-01,4.696992839999999947e-01
-3.506101464499999931e-01,4.738934599999999886e-01
-3.506101464499999931e-01,4.779026326499999922e-01
-3.506101464499999931e-01,4.817349624000000219e-01
-3.506101464499999931e-01,4.853982497000000063e-01
-3.506101464499999931e-01,4.888999509499999951e-01
-3.506101464499999931e-01,4.922471936500000256e-01
-3.506101464499999931e-01,4.954467908999999892e-01
-3.506101464499999931e-01,4.985052553000000053e-01
-3.407270610999999505e-01,1.245620574999999931e-02
-3.407270610999999505e-01,3.681917931999999921e-02
-3.407270610999999505e-01,6.010751249500000115e-02
-3.407270610999999505e-01,8.236860719999999914e-02
-3.407270610999999505e-01,1.036477744750000096e-01
-3.407270610999999505e-01,1.239883267500000025e-01
-3.407270610999999505e-01,1.434316659500000091e-01
-3.407270610999999505e-01,1.620173676999999979e-01
-3.407270610999999505e-01,1.797832620499999756e-01
-3.407270610999999505e-01,1.967655104000000099e-01
-3.407270610999999505e-01,2.129986789500000199e-01
-3.407270610999999505e-01,2.285158093499999876e-01
-3.407270610999999505e-01,2.433484857500000098e-01
-3.407270610999999505e-01,2.575268991000000396e-01
-3.407270610999999505e-01,2.710799086999999830e-01
-3.407270610999999505e-01,2.840351007999999955e-01
-3.407270610999999505e-01,2.964188448500000295e-01
-3.407270610999999505e-01,3.082563472500000068e-01
-3.407270610999999505e-01,3.195717024499999948e-01
-3.407270610999999505e-01,3.303879421500000024e-01
-3.407270610999999505e-01,3.407270821500000269e-01
-3.407270610999999505e-01,3.506101670499999767e-01
-3.407270610999999505e-01,3.600573133000000148e-01
-3.407270610999999505e-01,3.690877499499999881e-01
-3.407270610999999505e-01,3.777198578499999515e-01
-3.407270610999999505e-01,3.859712071499999952e-01
-3.407270610999999505e-01,3.938585929500000304e-01
-3.407270610999999505e-01,4.013980695000000098e-01
-3.407270610999999505e-01,4.086049830000000327e-01
-3.407270610999999505e-01,4.154940026000000231e-01
-3.407270610999999505e-01,4.220791504499999958e-01
-3.407270610999999505e-01,4.283738302500000317e-01
-3.407270610999999505e-01,4.343908544000000260e-01
-3.407270610999999505e-01,4.401424701499999648e-01
-3.407270610999999505e-01,4.456403845999999946e-01
-3.407270610999999505e-01,4.508957883999999972e-01
-3.407270610999999505e-01,4.559193785499999763e-01
-3.407270610999999505e-01,4.607213802499999789e-01
-3.407270610999999505e-01,4.653115677000000394e-01
-3.407270610999999505e-01,4.696992839999999947e-01
-3.407270610999999505e-01,4.738934599999999886e-01
-3.407270610999999505e-01,4.779026326499999922e-01
-3.407270610999999505e-01,4.817349624000000219e-01
-3.407270610999999505e-01,4.853982497000000063e-01
-3.407270610999999505e-01,4.888999509499999951e-01
-3.407270610999999505e-01,4.922471936500000256e-01
-3.407270610999999505e-01,4.954467908999999892e-01
-3.407270610999999505e-01,4.985052553000000053e-01
-3.303879207499999526e-01,1.245620574999999931e-02
-3.303879207499999526e-01,3.681917931999999921e-02
-3.303879207499999526e-01,6.010751249500000115e-02
-3.303879207499999526e-01,8.236860719999999914e-02
-3.303879207499999526e-01,1.036477744750000096e-01
-3.303879207499999526e-01,1.239883267500000025e-01
-3.303879207499999526e-01,1.434316659500000091e-01
-3.303879207499999526e-01,1.620173676999999979e-01
-3.303879207499999526e-01,1.797832620499999756e-01
-3.303879207499999526e-01,1.967655104000000099e-01
-3.303879207499999526e-01,2.129986789500000199e-01
-3.303879207499999526e-01,2.285158093499999876e-01
-3.303879207499999526e-01,2.433484857500000098e-01
-3.303879207499999526e-01,2.575268991000000396e-01
-3.303879207499999526e-01,2.710799086999999830e-01
-3.303879207499999526e-01,2.840351007999999955e-01
-3.303879207499999526e-01,2.964188448500000295e-01
-3.303879207499999526e-01,3.082563472500000068e-01
-3.303879207499999526e-01,3.195717024499999948e-01
-3.303879207499999526e-01,3.303879421500000024e-01
-3.303879207499999526e-01,3.407270821500000269e-01
-3.303879207499999526e-01,3.506101670499999767e-01
-3.303879207499999526e-01,3.600573133000000148e-01
-3.303879207499999526e-01,3.690877499499999881e-01
-3.303879207499999526e-01,3.777198578499999515e-01
-3.303879207499999526e-01,3.859712071499999952e-01
-3.303879207499999526e-01,3.938585929500000304e-01
-3.303879207499999526e-01,4.013980695000000098e-01
-3.303879207499999526e-01,4.086049830000000327e-01
-3.303879207499999526e-01,4.154940026000000231e-01
-3.303879207499999526e-01,4.220791504499999958e-01
-3.303879207499999526e-01,4.283738302500000317e-01
-3.303879207499999526e-01,4.343908544000000260e-01
-3.303879207499999526e-01,4.401424701499999648e-01
-3.303879207499999526e-01,4.456403845999999946e-01
-3.303879207499999526e-01,4.508957883999999972e-01
-3.303879207499999526e-01,4.559193785499999763e-01
-3.303879207499999526e-01,4.607213802499999789e-01
-3.303879207499999526e-01,4.653115677000000394e-01
-3.303879207499999526e-01,4.696992839999999947e-01
-3.303879207499999526e-01,4.738934599999999886e-01
-3.303879207499999526e-01,4.779026326499999922e-01
-3.303879207499999526e-01,4.817349624000000219e-01
-3.303879207499999526e-01,4.853982497000000063e-01
-3.303879207499999526e-01,4.888999509499999951e-01
-3.303879207499999526e-01,4.922471936500000256e-01
-3.303879207499999526e-01,4.954467908999999892e-01
-3.303879207499999526e-01,4.985052553000000053e-01
-3.195716807999999798e-01,1.245620574999999931e-02
-3.195716807999999798e-01,3.681917931999999921e-02
-3.195716807999999798e-01,6.010751249500000115e-02
-3.195716807999999798e-01,8.236860719999999914e-02
-3.195716807999999798e-01,1.036477744750000096e-01
-3.195716807999999798e-01,1.239883267500000025e-01
-3.195716807999999798e-01,1.434316659500000091e-01
-3.195716807999999798e-01,1.620173676999999979e-01
-3.195716807999999798e-01,1.797832620499999756e-01
-3.195716807999999798e-01,1.967655104000000099e-01
-3.195716807999999798e-01,2.129986789500000199e-01
-3.195716807999999798e-01,2.285158093499999876e-01
-3.195716807999999798e-01,2.433484857500000098e-01
-3.195716807999999798e-01,2.575268991000000396e-01
-3.195716807999999798e-01,2.710799086999999830e-01
-3.195716807999999798e-01,2.840351007999999955e-01
-3.195716807999999798e-01,2.964188448500000295e-01
-3.195716807999999798e-01,3.082563472500000068e-01
-3.195716807999999798e-01,3.195717024499999948e-01
-3.195716807999999798e-01,3.303879421500000024e-01
-3.195716807999999798e-01,3.407270821500000269e-01
-3.195716807999999798e-01,3.506101670499999767e-01
-3.195716807999999798e-01,3.600573133000000148e-01
-3.195716807999999798e-01,3.690877499499999881e-01
-3.195716807999999798e-01,3.777198578499999515e-01
-3.195716807999999798e-01,3.859712071499999952e-01
-3.195716807999999798e-01,3.938585929500000304e-01
-3.195716807999999798e-01,4.013980695000000098e-01
-3.195716807999999798e-01,4.086049830000000327e-01
-3.195716807999999798e-01,4.154940026000000231e-01
-3.195716807999999798e-01,4.220791504499999958e-01
-3.195716807999999798e-01,4.283738302500000317e-01
-3.195716807999999798e-01,4.343908544000000260e-01
-3.195716807999999798e-01,4.401424701499999648e-01
-3.195716807999999798e-01,4.456403845999999946e-01
-3.195716807999999798e-01,4.508957883999999972e-01
-3.195716807999999798e-01,4.559193785499999763e-01
-3.195716807999999798e-01,4.607213802499999789e-01
-3.195716807999999798e-01,4.653115677000000394e-01
-3.195716807999999798e-01,4.696992839999999947e-01
-3.195716807999999798e-01,4.738934599999999886e-01
-3.195716807999999798e-01,4.779026326499999922e-01
-3.195716807999999798e-01,4.817349624000000219e-01
-3.195716807999999798e-01,4.853982497000000063e-01
-3.195716807999999798e-01,4.888999509499999951e-01
-3.195716807999999798e-01,4.922471936500000256e-01
-3.195716807999999798e-01,4.954467908999999892e-01
-3.195716807999999798e-01,4.985052553000000053e-01
-3.082563254000000308e-01,1.245620574999999931e-02
-3.082563254000000308e-01,3.681917931999999921e-02
-3.082563254000000308e-01,6.010751249500000115e-02
-3.082563254000000308e-01,8.236860719999999914e-02
-3.082563254000000308e-01,1.036477744750000096e-01
-3.082563254000000308e-01,1.239883267500000025e-01
-3.082563254000000308e-01,1.434316659500000091e-01
-3.082563254000000308e-01,1.620173676999999979e-01
-3.082563254000000308e-01,1.797832620499999756e-01
-3.082563254000000308e-01,1.967655104000000099e-01
-3.082563254000000308e-01,2.129986789500000199e-01
-3.082563254000000308e-01,2.285158093499999876e-01
-3.082563254000000308e-01,2.433484857500000098e-01
-3.082563254000000308e-01,2.575268991000000396e-01
-3.082563254000000308e-01,2.710799086999999830e-01
-3.082563254000000308e-01,2.840351007999999955e-01
-3.082563254000000308e-01,2.964188448500000295e-01
-3.082563254000000308e-01,3.082563472500000068e-01
-3.082563254000000308e-01,3.195717024499999948e-01
-3.082563254000000308e-01,3.303879421500000024e-01
-3.082563254000000308e-01,3.407270821500000269e-01
-3.082563254000000308e-01,3.506101670499999767e-01
-3.082563254000000308e-01,3.600573133000000148e-01
-3.082563254000000308e-01,3.690877499499999881e-01
-3.082563254000000308e-01,3.777198578499999515e-01
-3.082563254000000308e-01,3.859712071499999952e-01
-3.082563254000000308e-01,3.938585929500000304e-01
-3.082563254000000308e-01,4.013980695000000098e-01
-3.082563254000000308e-01,4.086049830000000327e-01
-3.082563254000000308e-01,4.154940026000000231e-01
-3.082563254000000308e-01,4.220791504499999958e-01
-3.082563254000000308e-01,4.283738302500000317e-01
-3.082563254000000308e-01,4.343908544000000260e-01
-3.082563254000000308e-01,4.401424701499999648e-01
-3.082563254000000308e-01,4.456403845999999946e-01
-3.082563254000000308e-01,4.508957883999999972e-01
-3.082563254000000308e-01,4.559193785499999763e-01
-3.082563254000000308e-01,4.607213802499999789e-01
-3.082563254000000308e-01,4.653115677000000394e-01
-3.082563254000000308e-01,4.696992839999999947e-01
-3.082563254000000308e-01,4.738934599999999886e-01
